title,image,date,latitude,longitude
"Lover's Bluff on Lummi Island, Whatcom County, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2022/05/20771e4cf744fe6aa643290475947fbd-1024x576.jpg,5/15/2022,48.7131619,-122.6996249
"Park Butte fire lookout cabin, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2017/05/372c4a0b54cd5cf0a33e79aeef1db932-1024x576.jpg,5/31/2017,48.7159512,-121.8559799
Ruin of Čachtice Castle in Slovakia,https://windows10spotlight.com/wp-content/uploads/2022/10/21d826a1ef8ee282f3df968336e58656-1024x576.jpg,10/21/2022,48.7251091,17.7609348
"Aerial view of Lummi Island at sunset, Puget Sound, Whatcom County, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/11/97cdb98febcf434390a5e4104217f594-1024x576.jpg,11/17/2020,48.7479515,-122.4457658
"Goats on an overlook above a lake in the mountains, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2024/04/283b2ac358858f13f08fed5f4c27e781-1024x576.jpg,4/10/2024,48.756063,-113.7797316
"Glacier National Park in northwestern Montana, USA",https://windows10spotlight.com/wp-content/uploads/2022/04/9cea3d6732245ec5036f1a6f5ba13b86-1024x576.jpg,4/3/2022,48.756063,-113.7797316
"Extreme landscape of mountain range, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2017/12/ba382e5ab917462156f59634761cf7dd-1024x576.jpg,12/29/2017,48.756063,-113.7797316
"View at Grinnell Glacier Trail, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2024/03/84c6033044cd7d23ec34860963b3af99-1024x576.jpg,3/22/2024,48.7747544,-113.6979408
"Mount Grinnell view over Swiftcurrent Lake at sunrise in Montana's Glacier National Park, USA",https://windows10spotlight.com/wp-content/uploads/2017/01/686414867d5a534245ef5e60130e40e4-1024x576.jpg,1/10/2017,48.7766438,-113.7270596
Medieval Bojnice castle in Slovakia,https://windows10spotlight.com/wp-content/uploads/2019/08/5f7ca5f1fa6763ddd63173cb6ba8f029-1024x576.jpg,8/22/2019,48.7802456,18.5775439
"Vineyards at Rotenberg aerial view, Stuttgart, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2018/06/8df33a0b900d5bae6485a5aba1b9f59d-1024x576.jpg,6/25/2018,48.7855142,9.2738009
"Swiftcurrent Lake at dawn, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2020/05/d2bd2cb60f0cb5609085b6903ae87452-1024x576.jpg,5/25/2020,48.7955901,-113.6615318
"The shore of Swiftcurrent Lake in Glacier national park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2016/11/39ab402b4ceedec051cb0319b991a030-1024x576.jpg,11/16/2016,48.7955901,-113.6615318
"Gardens of the Versailles Palace near Paris, France",https://windows10spotlight.com/wp-content/uploads/2020/09/3b5a0b2fe4075caf097501f948cfc4cf-1024x576.jpg,9/30/2020,48.8048649,2.1203554
"Cap-Bon-Ami in Forillon National Park, Gaspé, Québec, Canada",https://windows10spotlight.com/wp-content/uploads/2021/05/f0f31ad46872c93c99bfd19402994d48-1024x576.jpg,5/19/2021,48.813889,-64.222222
"Rolling in the Deep, Perros Guirec, Bretagne (Brittany), France",https://windows10spotlight.com/wp-content/uploads/2017/04/9cc06fa6af98fe1fe81bc644f12df1bc-1024x576.jpg,4/27/2017,48.815456,-3.444943
"Government pier at dawn, Salt Spring Island, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2018/11/d8ec737e91842131403438b6bbef9589-1024x576.jpg,11/14/2018,48.8167788,-123.5095943
"Autumn lake in Kanas National Nature Reserve, Xinjiang, China",https://windows10spotlight.com/wp-content/uploads/2016/11/ab67236be3305dea765cf54cc3289d87-1024x576.jpg,11/2/2016,48.8170057,87.0429996
"Lighthouse on the Côte de Granit Rose at sunset, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2023/06/2e50574d08d2bb3430458c1b537a8ecb-1024x576.jpg,6/21/2023,48.8276424,-3.51602
"View of lake in mountains, Mount Shuksan, North Cascades National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2021/03/861c2c51b137bc73b1db7965bca746c4-1024x576.jpg,3/10/2021,48.8309577,-121.6029171
"Mount Shuksan over forest at sunrise, Whatcom County, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/11/cfbe866796a530e7e4a60dd1d85dd30b-1024x576.jpg,11/11/2020,48.8309577,-121.6029171
"Lighthouse on the rocky Atlantic ocean coast in Ploumanach, Perros Guirec, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2023/09/25c9740e7a7c61ac65bd90f53a0b248c-1024x576.jpg,9/12/2023,48.8330139,-3.4807808
"Eiffel Tower seen in the end of the street in Paris, Île-de-France, France",https://windows10spotlight.com/wp-content/uploads/2022/12/a6bbfc9f5cabe1300a9f06cbecd0a66d-1024x576.jpg,12/7/2022,48.8335147,2.3169673
"Pink Granite Coast and Ploumanac’h (Mean Ruz) Lighthouse, Côtes-d’Armor, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2023/02/1253f527bc3c0de58530ebb23dc6f1d9-1024x576.jpg,2/20/2023,48.8374365,-3.4832829
"Sunset over ""La Conciergerie"" at Seine river in Paris, France",https://windows10spotlight.com/wp-content/uploads/2021/05/dfdf14877823a986aa354438fd10a1e6-1024x576.jpg,5/28/2021,48.8560114,2.3454953
"Eiffel tower winter time, Paris, France",https://windows10spotlight.com/wp-content/uploads/2024/10/88e64a672cbe8ebcfd7f0baa7aa123c5-1024x576.jpg,10/11/2024,48.8583701,2.2944813
"Aerial summer sunset panorama with river Seine and Eiffel tower, Paris, France",https://windows10spotlight.com/wp-content/uploads/2024/06/f9108b36ff56a04330fdc18a6f691399-1024x576.jpg,6/30/2024,48.8583701,2.2944813
"Panoramic sunset view and skyline of Paris with Eiffel Tower, France",https://windows10spotlight.com/wp-content/uploads/2023/01/f1207e0a3c7d963e219c16c61dc9c25c-1024x576.jpg,1/13/2023,48.8583701,2.2944813
"The sunset view of Paris with the Eiffel tower from Montparnasse in autumn, France",https://windows10spotlight.com/wp-content/uploads/2022/03/34676b827e7319d252323ca1666470bb-1024x576.jpg,3/15/2022,48.8583701,2.2944813
"Panoramic sunset view of skyline with Eiffel Tower, Paris, France",https://windows10spotlight.com/wp-content/uploads/2021/09/a76d301a7b08922a736db11e4dbd01d8-1024x576.jpg,9/10/2021,48.8583701,2.2944813
"View of Eiffel tower and the Trocadéro at sunrise from Esplanade of Human Rights, Paris, France",https://windows10spotlight.com/wp-content/uploads/2020/09/bcaf8e4eea29599245ad37057b21bd03-1024x576.jpg,9/22/2020,48.8583701,2.2944813
"Inside Eiffel Tower, Champ de Mars, Paris, France",https://windows10spotlight.com/wp-content/uploads/2018/03/e40a30ab4a216aa968482cf6fcc48b36-1024x576.jpg,3/18/2018,48.8583701,2.2944813
"Eiffel Tower view from Seine river, Paris, France",https://windows10spotlight.com/wp-content/uploads/2017/10/0fceeba5912b1ad7d1f84b5b09ff7e97-1024x576.jpg,10/12/2017,48.8583701,2.2944813
"Wildflowers framing Ptarmigan Trail in Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2018/04/1ff0ec6dec0315af64be77185064161f-1024x576.jpg,4/7/2018,48.861191,-113.7080616
"Sunrise in Paris at the Trocadéro place with Eiffel tower behind the trees, France",https://windows10spotlight.com/wp-content/uploads/2018/05/38648f008c7da1c93f889e823024cada-1024x576.jpg,5/3/2018,48.8627982,2.2876042
"Under Pont de la Concorde over river Seine in Paris, France",https://windows10spotlight.com/wp-content/uploads/2017/12/a58a629417d69d70aa2231169498e9bb-1024x576.jpg,12/30/2017,48.863398,2.3196264
"Tuileries Garden between Louvre Museum and Place de la Concorde, Paris, France",https://windows10spotlight.com/wp-content/uploads/2019/11/e1674dc90e9d372740c927428dc628a8-1024x576.jpg,11/14/2019,48.8634916,2.3274943
"Night view of the fountain at the Place de la Concorde, Paris, France",https://windows10spotlight.com/wp-content/uploads/2019/08/5d5f1f504c5605ea4a73fa5bfb32cfbc-1024x576.jpg,8/4/2019,48.8656331,2.3212357
"Rue Bruno Coquatrix street in the 9th arrondissement of Paris, France",https://windows10spotlight.com/wp-content/uploads/2022/12/9c783f492849a7eecbe9970e3067f56b-1024x576.jpg,12/13/2022,48.8714741,2.3286149
"Triumphal Arch of the Star (Arc de Triomphe de l'Étoile), Paris, France",https://windows10spotlight.com/wp-content/uploads/2018/09/03137e1fee4c7503b850c00c6a3e3fce-1024x576.jpg,9/19/2018,48.8737917,2.2950275
"Telescope with city of blinding lights, Paris, Île-de-France, France",https://windows10spotlight.com/wp-content/uploads/2016/12/2e5c2d2a1fca93e48bebb6dca4f4eab9-1024x576.jpg,12/4/2016,48.8865263,2.3251176
"Morning in Montmartre, Paris, France",https://windows10spotlight.com/wp-content/uploads/2022/03/15429d4e4d0ffbe967fde0a94de54283-1024x576.jpg,3/3/2022,48.8867148,2.3388895
"Danube Gorge near Kelheim and Weltenburg Abbey in autumn, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2023/01/9fce93de62b0bf355cdbc471cf06010d-1024x576.jpg,1/10/2023,48.898245,11.8313274
"Vineyards with epic lighting, Burgundy, Bordeaux, Champagne Region, France",https://windows10spotlight.com/wp-content/uploads/2024/06/d34d4d1378e578099bb06c3ea048a185-1024x576.jpg,6/4/2024,48.9168895,4.1514325
"Chornogora Ridge Landscape, Carpathian Mountains, Ivano-Frankovsk Region, Ukraine",https://windows10spotlight.com/wp-content/uploads/2017/08/e52ed4c470cb79621cbbec6314c3a154-1024x576.jpg,8/24/2017,48.922633,24.711117
"Table Mountain reflected in Heather Meadows Recreation Area, North Cascades, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2024/04/38228b0a4549b2b8cfd986ae32aa5cc0-1024x576.jpg,4/18/2024,48.9325487,-121.2841251
"Mountain landscape with big rock at sunset, Low Tatras, Slovakia",https://windows10spotlight.com/wp-content/uploads/2024/04/831d8a7159bda74e2679c4f8a03cfb47-1024x576.jpg,4/5/2024,48.9469785,19.5383283
"Spring rural landscape of agricultural fields of South Moravia, Czech Republic",https://windows10spotlight.com/wp-content/uploads/2023/01/3303ffc8205f92b8339126ec25c02040-1024x576.jpg,1/20/2023,48.9544528,16.7676899
"Aerial view of Spis (Spiš, Spišský) castle, Unesco Wold Heritage, Slovakia",https://windows10spotlight.com/wp-content/uploads/2024/10/e524d715adb88ac9c09d81a3bf6522d3-1024x576.jpg,10/13/2024,48.9994068,20.7675005
"Champagne vineyards, Cuis, Marne, Champagne, Grand Est, France",https://windows10spotlight.com/wp-content/uploads/2022/02/6eb8651559aaa1e4ead1cee64cd9cfd0-1024x576.jpg,2/7/2022,48.999612,3.975349
"Tree in rapeseed fields near Kyjov, Hodonin District, South Moravian Region, Czech Republic",https://windows10spotlight.com/wp-content/uploads/2021/12/d409204ee8162f7c5329049d6b2ae01d-1024x576.jpg,12/12/2021,49.0098669,17.1225098
"View from the Danube on the Regensburg Cathedral and Stone Bridge in the evening, Germany",https://windows10spotlight.com/wp-content/uploads/2023/01/506c5b052e654c9bd032017d52c9d8c0-1024x576.jpg,1/29/2023,49.0194935,12.0983026
"Milky way, hour-long time exposure, Osoyoos, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2024/11/de48a050474a3ba5b682f50e124c2bbe-1024x576.jpg,11/19/2024,49.032304,-119.468163
"Claude Monet’s garden in spring, Giverny, Eure, Normandy, France",https://windows10spotlight.com/wp-content/uploads/2024/03/719b895d7cb6cf476672e60f637a9d1e-1024x576.jpg,3/9/2024,49.0753792,1.5337035
"Lily pond in the garden at the home of Claude Monet, Giverny, Normandy, France",https://windows10spotlight.com/wp-content/uploads/2020/05/847f3934ca0ac1d7d07c9cdbe265d630-1024x576.jpg,5/1/2020,49.0753792,1.5337035
"Spotted Lake (Lake Khiluk) in Similkameen Valley of British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2024/11/24b53cba29470909985c530aa7738616-1024x576.jpg,11/18/2024,49.0780179,-119.5675024
"Plains Bison (Bison bison) American Buffalo, Waterton Lakes National Park, Alberta, Canada",https://windows10spotlight.com/wp-content/uploads/2024/11/8fd324a8021cbfef4926c4edad150bd2-1024x576.jpg,11/16/2024,49.0833333,-113.9166667
"Waterton Lakes National Park at sunset with moose silhouette, Alberta, Canada",https://windows10spotlight.com/wp-content/uploads/2017/08/f9e79e75010829fa33e1f3fff0271ccb-1024x576.jpg,8/30/2017,49.0833333,-113.9166667
"E.C. Manning Provincial Park, sunset from Paintbrush Trail, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2017/10/d66688c21f2f8077a8e0168ac89b0370-1024x576.jpg,10/3/2017,49.0965676,-117.7117301
"Štrbské pleso mountain lake panorama, High Tatras, Slovakia",https://windows10spotlight.com/wp-content/uploads/2018/03/680fce2f95961b4656c8520a8d56511c-1024x576.jpg,3/10/2018,49.1193882,20.0630114
"Majestic mountain lake in National Park High Tatra, Strbske pleso, Slovakia",https://windows10spotlight.com/wp-content/uploads/2017/08/f34d22bbcc7fbe7d948b6cdbe0d1ecbe-1024x576.jpg,8/15/2017,49.1193882,20.0630114
"View over the top of the mountains at sunset, Bieszczady national park, Poland",https://windows10spotlight.com/wp-content/uploads/2020/10/360fcf2f8bcd3373ce67e1adaab70e62-1024x576.jpg,10/18/2020,49.1411769,22.5904351
"Hot air balloons flying over champagne vineyards at sunset, Montagne de Reims, France",https://windows10spotlight.com/wp-content/uploads/2022/10/aef83aa7086af0f2196722e809c0ad34-1024x576.jpg,10/9/2022,49.142222,4.148333
"Mountain valley during summer sunrise view from Veľký Choč, Slovakia",https://windows10spotlight.com/wp-content/uploads/2020/05/7d3baa99dac6705447576934b404c178-1024x576.jpg,5/21/2020,49.151389,19.342778
"Beach view at Tofino, Vancouver Island, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2018/06/225a076fff498ca12cd150e6d1b11269-1024x576.jpg,6/18/2018,49.1529842,-125.9066184
"View over misty Gorce to snowy Tatra mountains in the morning, Poland",https://windows10spotlight.com/wp-content/uploads/2021/06/c54828fc479143d5368ceb9dbf5136ab-1024x576.jpg,6/1/2021,49.1556982,20.0442995
"Lighthouse and Vine Museum, vineyards on Montagne Reims, Verzenay, Marne, Champagne, France",https://windows10spotlight.com/wp-content/uploads/2024/09/2a6f3c7f8115b2b68e32b57520e801a1-1024x576.jpg,9/10/2024,49.159842,4.14608
"Tatry Bielskie and Tatry Wysokie, Tatra Mountains just before sunrise, Litwinka, Poland",https://windows10spotlight.com/wp-content/uploads/2017/08/1a325e33fe933b10cb572715fc51040d-1024x576.jpg,8/7/2017,49.1666091,20.1316477
"Helfštýn (Helfenstein, Helfstein) castle aerial view at sunset, Central Moravia, Czech Republic",https://windows10spotlight.com/wp-content/uploads/2020/02/4484a5d3e7f1afbb57fb9bae995bb68c-1024x576.jpg,2/3/2020,49.1950982,16.6067304
"Mysterious forest, Jeseníky Mountains, North Moravia, Czech Republic",https://windows10spotlight.com/wp-content/uploads/2017/09/154f9320b09e2b6406d6636a5336ebf2-1024x576.jpg,9/3/2017,49.1950982,16.6067304
"Tree Family, Moravia, Czech Republic",https://windows10spotlight.com/wp-content/uploads/2017/02/7edb43c0a01bef4587208a97b9386001-1024x576.jpg,2/26/2017,49.1950982,16.6067304
"Panorama of Morskie Oko lake in the middle of the Tatra mountains, Poland",https://windows10spotlight.com/wp-content/uploads/2020/03/87f6009baa1d7016711a45acbf150bed-1024x576.jpg,3/11/2020,49.1971411,20.070087
"Rybi stream flowing out of the Morskie Oko lake, Tatra Mountains national park, Poland",https://windows10spotlight.com/wp-content/uploads/2025/10/1700796092dec1458602584338c4cd87-1024x576.jpg,8/3/2025,49.2007513,20.0714344
"Colorful prairie, Hulunbuir grasslands, Inner Mongolia, China",https://windows10spotlight.com/wp-content/uploads/2018/09/e9e3a14c179c174ac35648cdf73c71fc-1024x576.jpg,9/9/2018,49.2116299,119.76584
"Flowers and cottages in Gasienicowa valley (Hala Gasienicowa) at summer, Tatra mountains, Poland",https://windows10spotlight.com/wp-content/uploads/2021/05/251dfef2557364c4d7ae102758c1fcbe-1024x576.jpg,5/12/2021,49.231073,19.995505
"Panorama of Czarny Staw Gąsienicowy in Tatra Mountains, Poland",https://windows10spotlight.com/wp-content/uploads/2018/08/84e6da88360b8100ce7797913321594b-1024x576.jpg,8/13/2018,49.2315082,20.0183833
"Tatra mountains summer landscape panorama in Gasienicowa valley (Hala Gasienicowa), Poland",https://windows10spotlight.com/wp-content/uploads/2025/09/602e02fdc1be84cc992d6a6d9f0c1878-1024x576.jpg,5/31/2025,49.2442274,20.0060978
"The Vancouver harbor view from the Granville Street Bridge at sunset, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2021/05/a9b408b4c1422185a6c426f280d3f81d-1024x576.jpg,5/22/2021,49.2454569,-123.1392135
"Červená Lhota château on a lake rocky island, South Bohemian Region, Czech Republic",https://windows10spotlight.com/wp-content/uploads/2023/11/4940d52fe149536d9b3cd3d711868500-1024x576.jpg,11/12/2023,49.2493089,14.8842674
"Vancouver Science World and BC Stadium at night, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2022/02/cbd40308f7fe97f2231a89670670346c-1024x576.jpg,2/1/2022,49.273376,-123.103834
"Panoramic view of Vancouver skyline at sunset, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2021/10/c2322c67cb3c52139395e88ed9276951-1024x576.jpg,10/11/2021,49.2827291,-123.1207375
"Footpath in the Tatras Mountains at sunrise, Zakopane, Poland",https://windows10spotlight.com/wp-content/uploads/2018/09/3dc08f1e19cb43b007a0466c7f0f54b1-1024x576.jpg,9/7/2018,49.299181,19.9495621
"Siwash Rock at Stanley Park, Vancouver, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2020/02/1161748a90f4389c03cd62f9176f06b3-1024x576.jpg,2/25/2020,49.3082599,-123.1530754
"Capilano suspension bridge in evergreen forest, Vancouver landscape, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2022/08/b789a8c40fb8597b4ddba04205e5d884-1024x576.jpg,8/27/2022,49.3428609,-123.1149244
"View from the top of the Golden Ears Mountain Summit, Fraser Valley F, BC V0M, Canada",https://windows10spotlight.com/wp-content/uploads/2021/06/82e9d95af88e096fefdd3d8753ee9c80-1024x576.jpg,6/14/2021,49.3627777,-122.5075
"Scenic scapes of Bowen Island in Howe Sound at sunset, Salish Sea, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2024/04/88b3df7e186766e830d4f03427d98972-1024x576.jpg,4/11/2024,49.3767653,-123.3701541
